,0,1,2,3
17098,41711427,4b64f394f964a520e5db2ae3,There are no Mexican people in sight but the fajitas are excellent as well as the standard Chinese food.,1264907274.0
17099,41711436,517ac3e8e4b041c7bfac1c25,Veggie pie is fantastic! The veggies are so fresh.,1367000162.0
17100,41711468,511a5e98d63e1e395480c426,Worst acoustics of any bar I've ever been to. So incredibly loud.,1370389130.0
17101,41711477,51214398e4b0e88c49580c75,Really sweet owners and staff,1363644973.0
17102,41711478,512e5398e4b01d7d36f95f00,I'll conceived redesign. Seating is awk as your legs must swivel to side. The coffee is watery and played horrible elevator music. Hopefully will work out kinks. Try prodigy coffee or why not coffee,1378506369.0
17103,41711510,4fe9e294e4b0faf491da7927,,
17104,41711527,4e4dd62dbd4101d0d79c5e6c,Wall Street has a new Dunkin Donuts,1360240242.0
17105,41711530,4d1f494fdd6a236a44752e38,,
17106,41711533,4e29a417fa762797e5a9a546,"Don't order their ""deep fried shrimp"". Apparently entrails are a bonus! #disgusting",1328405362.0
17107,41711545,4ad286bff964a52011e220e3,Love it here,1301969500.0
17108,41711547,4f26d877e4b0a93fc1469a02,,
17109,41711578,4cbc9c887148f04da8ace8ab,I found kittens in their basement nine years ago... I still own two of them. Serious shit,1296020770.0
17110,41711580,51426258067dc93658430077,A solid array of khachapuri and vegetable dips (recommended: the house phakli),1378383035.0
17111,41711586,510dc0a6e4b04c8ca88f0a6a,Good wings. Tasty burgers.,1383951832.0
17112,41711591,4a3dc478f964a520aaa21fe3,Best pizza rolls ever!,1296592662.0
17113,41711594,5164c4e0e4b00bb1e26f6c72,It's pretty good i can't say too many bad things. Best around here that's for sure. Only complaint would be that the wonton soup was really salty. Otherwise I liked it.,1365560545.0
17114,41711596,4be8822f9a54a593310f0a11,Great food great price. Stop by for lunch or dinner,1381253616.0
17115,41711597,5119a002e4b08e477f2f595a,"Pizza is ok, crust is bland. Service sucks. Still looking for a superior park slope slice.",1373680250.0
17116,41711607,50a7c204e4b041e7e10b2cd9,Amazing eggplant rollatini. Food is very good otherwise.,1376147359.0
17117,41711610,511ec188e4b03cb4b9978ed6,Good for work,1380309161.0
17118,41711622,52c8dba6498e34826cbd9ed9,Loved this place!  Great menu though some items much better than others. Excellent service. Good vibe here. Will be back.,1391954680.0
17119,41711623,4e04bdc245ddb464557a2a1e,,
17120,41711634,507b1800e4b0602b6389514f,Front door,1356732069.0
17121,41711635,4e4e41dcbd4101d0d7a61f7e,WORST Chinese in ALL of Far Rock! There is one woman that works there that is rude RUDE RUDE and sounds like she was born in the ghetto!,1290739322.0
17122,41711639,4c462138f9652d7ffa28142b,,
17123,41711661,514a579fe4b06ccb315d9706,,
17124,41711697,4e32df82d4c00077f65fa95c,"You might have to convince them to take their own coupons, but the price is right, the food is all decent and made to order. Soups are the best value on the menu.",1382892343.0
17125,41711702,51d90938498e124ecc4f4cf6,,
17126,41711711,4c1e4800fcf8c9b6c4faac0b,,
17127,41711712,521623e211d20c6ae49e16aa,,
17128,41711716,51b33b7e498edc91475d8390,"Great coffee, service is great to",1380639819.0
17129,41711725,4c49bc3da3ace21e426f033c,"Not as good as I remember as a child, we were always going to either Tommys or Napoli's. Unfortunately, Napoli's closed many years ago, at least Tommys is still here.",1326910682.0
17130,41711730,4f322a0919836c91c7bc7d24,,
17131,41711734,51f1ba39498e7711a06d1b83,,
17132,41711765,4cf2e1107bf3b60c9320687f,,
17133,41711778,5161c05ce4b003de393ace70,"Ok, fries green sauce were good.",1378735998.0
17134,41711810,4a3d42d4f964a52005a21fe3,The apples at the nearby bodega are delicious.,1295118511.0
17135,41711813,40fc6080f964a5201e0b1fe3,Cozy bar during the day/early night. If you grab the pool table in back you are set.,1328394859.0
17136,41711827,4a4e188ff964a5201aae1fe3,Carrot cake is it's signature and they should have stuck with it!,1316625676.0
17137,41711831,4b2ce776f964a5208fca24e3,Can't leave this place without getting the chocolate covered carrot cake! To die for!,1375869317.0
17138,41711975,47af5d00f964a5209e4d1fe3,If you like heat have the Chengdu Chicken. It is so savory with a huge kick,1335057422.0
17139,41711978,4e777f05922ef20af5d7ac5a,,
17140,41711983,5111b540e4b0a57c98f1a1c0,"Awesome place, really kind bartenders and great food - I tried those kielbasa and chorizo Mac & cheese, potato and cheese pierogies and great Czech craft brews - top notch!",1363474545.0
17141,41712009,5106a136e4b0e616e2f22414,This place lacks sabor. I guess they try to make up for it with a myriad of hot sauces.,1366246486.0
17142,41712067,514645bae4b0238f38bcdbac,I found a staple in my food... Just be careful.,1372788841.0
17143,41712080,4e6596a0b993678bb7fa1d45,I'm just going to assume the second photo here got married at the chicken spot.,1395281362.0
17144,41712184,4aa6ec6af964a5207a4b20e3,"Ask Jenn for her ""special sauce"".",1268271244.0
17145,41712191,4e4dfb2abd4101d0d79f8d98,Really good wontons,1323898545.0
17146,41712208,4b513d84f964a5206a4827e3,My friend suggests black beans.,1280106231.0
17147,41712223,51c2277d498e42f9c81b51b2,,
17148,41712232,5149d367e4b03515299b02ea,,
17149,41712283,51916551498eb731bd77f6cd,,
17150,41712295,4f3290b219836c91c7e43333,,
17151,41712395,4ec6d0b4be7ba4fc6da4febd,The penthouse -wow!,1363318693.0
17152,41712403,4bcde593511f9521b462b5c7,Watch them. The problem with foreigners is that accent. They barely understand you and you barely understand them. It leads to screwing up your order,1296150246.0
17153,41712453,506f4ac1e4b09f6bb9d4241a,,
17154,41712459,51603e4b498e357fde42bd6a,They make the food fresh.,1370448129.0
17155,41712471,512eab89e4b060101ea50f5d,"If you come early enough, you can charm the bartenders into liking you lots!",1371870120.0
17156,41712479,51284f34e4b0ac94e6be0e9c,really great service and food! and you can't go wrong with bottomless brunch/drinks 😍,1405218430.0
17157,41712480,4dacc32643a17e90f8e70e92,,
17158,41712531,4e4cfe88bd413c4cc66dd5d1,,
17159,41712533,4da0dca3b3e7236a4768fd78,The sopa is almost as good as mom's!,1366039531.0
17160,41712565,5189273a498efe69c38d0847,Chicken & Lamb Combo Over Rice is SLAMMIN'!,1367943367.0
17161,41712653,51564e48e4b09dec04d06856,Rivals the commodore for best bar food in wburg. Burger is rockin'.,1382836190.0
17162,41712685,500f1353e4b0302f938dd27a,The food is superb...,1387067508.0
17163,41712687,5234f86d11d23974acece1f8,,
17164,41712692,4bd1da12462cb713a603db07,Bluemist the way to go,1327720478.0
17165,41712702,4e73ba8388778d253b441216,Still the best Chinese food spot in Hollis.,1335218081.0
17166,41712705,513515c0e4b0d7ac3bbe3db9,"Great hotel, friendly staff... Rooms are small but modern.",1364960629.0
17167,41712718,519e696c498efbc49846f00a,"Avoid at all costs! Very, very low quality food and they take cash only, yes.....cash only....",1372290861.0
17168,41712733,4bcff26077b29c7452078a82,,
17169,41712772,51093048e4b0a4cbcf6d91a3,"Owned by actress Jennifer Esposito, the quaint bakery's an anti-gluten safe zone with many delicious dairy-free, refined-sugar-free, peanut-free and vegan options.",1364419202.0
17170,41712791,4ca7fbe044a8224b36481340,,
17171,41712797,4ad12033f964a520e8dc20e3,"Very very good at a very good value. Best General Tso's Chicken north of China Town. But get delivery, their restaurant is a bit sketchy.",1316818791.0
17172,41712818,51251cf9e4b0b58b8303671b,,
17173,41712846,4df20d9fd1649c8a28dce47c,,
17174,41712853,51707191498ea04959a57dfd,Try the broccoli and cheese and expect the unexpected.. Two thumbs up!,1368132186.0
17175,41712855,4dc01beaa86e2f4250b95c39,,
17176,41712865,46b3676af964a520a4491fe3,Excellent service! The food is great: fresh and delicious. Try their crab chowder with oyster crackers - you'll be impressed!,1365298945.0
17177,41712879,4d60b94c5c39b1f7a309084a,Wow. This is one place where the mayors Avatar says it all...,1329259160.0
17178,41712900,51795824e4b00273953ea4c4,Tea with fresh mint and fun Hebrew pop music make for a good mid-morning pick-me-up.,1379343936.0
17179,41712926,51145766e4b0621abf1eeb9e,Awesome art bar. Say hi to Dan and WiFi password is Pineapple,1400731925.0
17180,41712970,512fea11e4b050eef2bfe4a3,,
17181,41712988,4a2e68e0f964a52016981fe3,Cream donut addiction!,1301756469.0
17182,41713008,519fdfbf498edeea1b2cd6b1,"Awesome spot! Cool jukebox and photo booth. Pool table,flat screen TVs & slot machines comfortable & fun. Bty serves Appetizers delish. I can't wait to go back great ppl.",1380808521.0
17183,41713066,508a71ca183f7a1012d2dbbd,Garden gimlet & beet hummus are delish,1370052513.0
17184,41713073,51524de5e4b011c287e3ed9e,,
17185,41713178,5116c253e4b0ec510997255f,The margarita slice is ok,1361751901.0
17186,41713226,50ba5b67e4b054161c5f2271,Great food all around.  Must try the bola de papa and pateles,1362782977.0
17187,41713240,4eb97166f5b94bd85d7cf67b,Try the takoyaki here! Its great.,1331493800.0
17188,41713271,52b5f1de498efe87501197dd,"This neighborhood gem boasts a comprehensive AND affordable selection of great wines, and the panini are sublime!",1389529794.0
17189,41713294,511ec8ece4b06dc35348746e,FYI. asking for vegan tacos isn't enough. have to specify no cheese,1364948663.0
17190,41713348,4f32618e19836c91c7d23499,,
17191,41713366,4bcb906ecc8cd13ac3b3bfcf,"They have decent Take out style Chinese food. The New Family Combo is pretty sweet: 3 Dishes,Soup and white rice for only $14.95",1282865177.0
17192,41713374,4b66446af964a520621b2be3,Game Day Giveaway; Enter to Win 5 Dozen Jerk Wings and 5 Dozen Cocktail Patties when you take a photo of your Golden Krust meal and Post it here. Check-in Now!,1328066094.0
17193,41713378,4bf1d250d39ad13a85b4aa0e,Best fried chicken in downtown manhattan,1329157623.0
17194,41713384,4e4cf967bd413c4cc66dab83,Buffalo wings are great. Come here before the Yankee games!,1338931081.0
17195,41713390,5151a8e0e4b07f5277f927f4,,
17196,41713405,51d4d2cc454a777ed5a76c57,Very good tuna nicose salad,1377051305.0
17197,41713409,52ec6245498e6e2ed460a89d,Great place  great music great staff. Will be there every weekend,1391937080.0
17198,41713429,51562a31e4b0c8136cbf3333,OMG crab rangoons!!,1364601464.0
17199,41713457,4b608207f964a5207aea29e3,Four delicious pieces of cake and a soy milk for less than six bucks.,1301290482.0
17200,41713485,4a9c84e0f964a520733720e3,Quite good!,1316216861.0
17201,41713487,51239a83e4b0272e5ce2db04,"Incredible vegetarian sandwiches. Bulgogi seitan and coconut ""bacon"" are both life-changing.",1366649384.0
17202,41713504,4e4cf901bd413c4cc66da8b1,,
17203,41713512,4c0e5d932466a593cbe47821,This bitch is rude little short lady,1329185714.0
17204,41713515,4ce992278ef78cfa2eb6a19b,,
17205,41713533,511a95cee4b0392b2a272df7,They also have a Baskin Robbins'!!!! Where is Allison?,1363898008.0
17206,41713537,4b312089f964a520b70025e3,Iced Coffee... 'Nuff said.,1279482436.0
17207,41713540,541b0b92498ee22616802615,,
17208,41713587,4a37f385f964a520989e1fe3,Best coffee in NYC. You're an idiot if you don't go. Get a hairbender shot.,1342573486.0
17209,41713632,4f777bf1e4b015efa54908fd,,
17210,41713697,4ab3c019f964a5204b6e20e3,Disagree w/ the haters. We had a great meal. We made the chicken tender sub into a dinner w/ roll on the side. It was fast and good. Nice atmosphere.,1307749021.0
17211,41713701,51cc744b498e8f06816dd9f0,"Food was ok, but when paying the server I handed the server my money in her hand & instead of giving me change in my hand she put it on the counter, which is rude & disrespectful. Won't be back.",1372359568.0
17212,41713766,50cb39d4e4b0f94b272a6887,"Load up on mochi, and chill in the back!",1379118880.0
17213,41713775,4d3b2c561fc36dcb3da66ef5,,
17214,41713782,512f8233e4b04458d4385195,"At 9:30am on a Sunday morning, this might be my favorite place in the city. Grab an Iced Latte, a Cheddar Scone and the newspaper of your choice and ease into the weekend.",1375110479.0
17215,41713784,4a9bf788f964a520973520e3,We loved the hummus and falafel. And the spinach with yogurt is bliss!,1411862838.0
17216,41713865,4f323d7c19836c91c7c40181,,
17217,41713987,51831e46498e5e7bc4df11d7,Great food and better drinks! The service is always great.,1389563169.0
17218,41713998,5116f344e4b05931e1b2b529,,
17219,41714016,50cfa921e4b076bea3be71d6,,
17220,41714042,4a14a3ccf964a52061781fe3,Great kosher pizza shop.,1262309983.0
17221,41714085,50fc09a4e4b07787d729ed13,We're addicted OFFICIALLY,1367067805.0
17222,41714097,4bb93b70cf2fc9b6fe64a002,One more thing: the crab madras. HOLY CRAP AWESOME. real crab and $12? Sold!,1312513147.0
17223,41714102,51b3f56c7dd23d8b83b48211,"TIO LUCA  is coming and will continuously strives to leave a memorable impression by welcoming, serving and thanking each guest with the utmost genuine and personalized hospitality",1370748840.0
17224,41714185,4fae7be5e4b0fd09a92c6b01,,
17225,41714186,4c9caa397c096dcbd56cc3d1,Flavored fresh brewed coffee is the best (French vanilla & hazelnut). Not syrups.,1328105351.0
17226,41714230,518931e6498e1f88bd5fe556,,
17227,41714251,4cd440019828b60c201dda84,,
17228,41714253,5130c285e4b0637885d5437e,Waited an hour for our food to come out. Wonderful.,1365828921.0
17229,41714254,4cc08b0a05e8b7131fd45db9,Great food!!!,1392302005.0
17230,41714316,4e73ba8388778d253b441216,Still the best Chinese food spot in Hollis.,1335218081.0
17231,41714334,4fa6ce27e4b0fc2afc0c32b6,,
17232,41714339,5131132de4b0bef17e4ef837,The best Tiramisu I ever had there. Its to dive in for.,1364706521.0
17233,41714341,4a6baea8f964a52096cf1fe3,"Noisy, crowdy and not cheap",1280880242.0
17234,41714342,4c853c6f74d7b60c9dc999d8,Lots of healthy vegan/veggie choices!,1308313255.0
17235,41714411,4d16133a85fc6dcb1473a44e,Real legit Mexican food in Flatbush. Menu is a little small but they have all the basics.,1362702040.0
17236,41714422,529e13b6498e8c54679c80f3,,
17237,41714499,4f3210a819833175d60d08d3,,
17238,41714530,4c49e4c13013a59330be5de3,,
17239,41714546,512f9e19e4b0b6aec3cb0da0,Good for lunch,1401286230.0
17240,41714642,520fb75ebce640cc495a07a8,,
17241,41714685,5124f9e1e4b032f64f3f6947,I don't go to this store anymore because of the way I seeing staff and managers treat their employes it's rude and bad  !!!,1402053193.0
17242,41714688,513502cbe4b0feed3fa72299,Leinenkugel's is the best for a refreshing beer Summer Shanty during the summer,1368464945.0
17243,41714713,4e10ed9b22713f7d7bcd0eb3,,
17244,41714783,4a71ff01f964a52016da1fe3,Beast chinese in Brooklyn,1347149220.0
17245,41714810,50d3bf90e4b0617025a7853f,Watch out: quesadillas are super greasy,1400957197.0
17246,41714821,4f328e4119836c91c7e34b90,,
17247,41714830,4eebea2d0e01899efdf14caf,,
17248,41714836,4f326ded19836c91c7d6fbd6,,
17249,41714881,511edb6de4b0d58346fd272d,The Calamari Toscano is delicious!! I recommend it to everyone!,1360893298.0
17250,41714892,5119a9b4e4b080326b75f9a4,"I think it looks way, way too corporate, but they know how to brew pretty good coffee. Guy was learning how to brew with Chemex when I went, and was super nice.",1408396689.0
17251,41714897,5318a567498ea3ae5fef03b6,,
17252,41714944,514b9fb4e4b0b15ee28d24ce,... had the cajun chicken slice and the ravioli slice.. I ended up throwing up out of my ass a couple hours later.. avoid!,1365743712.0
17253,41714966,512fb0afc84c0f759c0db4d2,Great Kalita Wave pour over of Counter Culture beans!,1414357092.0
17254,41714997,5149109f011ce13c39bdadc2,Brisket Burger. Just do it.,1368813656.0
17255,41715018,5373ed20498e2d36853529a4,,
17256,41715036,4b18552ef964a52009d123e3,"If you have multiple devices you want to connect to the internet hook up a mac via ethernet, pay for that and share its internet over wifi!",1312458785.0
17257,41715088,51fbb417498e7fa8d42c60fc,This place is nicer than much of what is in the area. Still - it's good not great and service could be improved.,1400428511.0
17258,41715129,4ba02a71f964a520df5e37e3,"Awesome General Tso..not soggy and not burnt crispy..fantastic shrimp n broccoli and great shrimp rolls. They're food is just great..and they're service is too. Plus they speak Eng, Chinese & Spanish",1288395457.0
17259,41715229,5393f43f498ea18b1c95a5eb,,
17260,41715246,4fe346a5e4b0ec930ee4cb4b,"Cafe using 40 Weight Coffee during the day, craft beer bar at night. On a sort of dead strip of 4th Ave near the Prospect Ave R train stop.",1367521336.0
17261,41715309,4f32712819836c91c7d83373,,
17262,41715315,538d2d1a498e9e17bc71e422,,
17263,41715345,5138e26de4b0288547418d4d,.................,1375351633.0
17264,41715349,3fd66200f964a5205ae41ee3,"Thursday night karaoke on stage after 11 pm, ""Teenage Dirtbag"" or ""Bed of Roses"" preferred.",1237964720.0
17265,41715356,512eb02ae4b05f74812ab50b,the black label,1387569964.0
17266,41715402,4a372daef964a5203a9e1fe3,No description necessary,1410238603.0
17267,41715505,4e3967831850faa59d6ed649,,
17268,41715578,4c7fd41b47cc224b0a7f6d9f,,
17269,41715599,50ecbc5ce4b0b319769396f0,,
17270,41715646,53baf58f498ef9c1bef207ec,Patatas bravas.,1406077763.0
17271,41715661,4d98fa73a2c654814587fe53,Great hookah's,1374385479.0
17272,41715682,4cb28a4275ebb60c4ce2d5ad,,
17273,41715694,51490c19e4b0ff29e20694ab,"Definitely get the ceviche appetizer and the truffle mac & cheese side. I had the Pork tenderloin as an entree, which was great too.",1385134267.0
17274,41715716,518776b2498e26a61e018c00,,
17275,41715730,51420754e4b0d92b3e90615d,,
17276,41715751,4c598922d3aee21e10636855,The best iced coffee in all the land.,1328075629.0
17277,41715789,4c561a2d6201e21e10657d6c,"Friendly staff, but only accepting cash.",1355796930.0
17278,41715805,51a0d254498ec1fa96f4543e,White chocolate / dark chocolate swirl,1381263789.0
17279,41715835,4f433f4e19834bc91f55854d,,
17280,41715842,5184c048498e995ad579f4c5,Papaya is the King of hotdogs!,1407969385.0
17281,41715905,51437e02e4b080a1097d4a95,Brunch on. Saturday. Steak and eggs were great. Potatoes were perfectly fried. Only negative is the espresso it almost feels like drip coffee so either their machine sucks or grounds not packed tight.,1379180591.0
17282,41715918,4a715880f964a52039d91fe3,I'm all about the Ranch Chicken Pepperoni...impressive slice.,1263155129.0
17283,41715927,3fd66200f964a5203ce51ee3,"Honestly, it's one of the best thin crust pizzas I have ever. Period.",1318336794.0
17284,41715982,4f9b6c05e4b04f3d089c76fb,Loungey ambiance.,1337054499.0
17285,41715987,4b52713ff964a520857d27e3,Vanilla little monster with kiwi and graham cracker is Amazing!,1332101572.0
17286,41716001,4bd9392911dcc928ee45f933,,
17287,41716014,51467958e4b0fd5cc59772fb,Ask for Crystle. She's the best. Tell Miguel and Sara recommended you.,1372385135.0
17288,41716089,4bf80a1bb182c9b600b3765a,,
17289,41716092,53e50a52498e020ca20ecb5f,,
17290,41716115,4b6dc57ff964a520548e2ce3,4sg calls it soul food. Central American food damn it!,1371428963.0
17291,41716132,4b8bff6bf964a5205eb732e3,ok food but can't compare to fontanas gyros,1292730753.0
17292,41716200,51548e39e4b0bc53e5650420,,
17293,41716207,516b1398498e8d42b65dbaed,"There's a lot of selection. Thankfully, the staff is friendly and helpful.",1373671895.0
17294,41716208,513c2ccfe4b0fce940606cfc,Food is good,1368316898.0
17295,41716209,5138f40ee4b08895ff4f2faa,"The Mystic Roll and baby yellowtail carpaccio are amazing! Also, try the yellowtail jalapeño and Chirashi.",1408589360.0
17296,41716213,5130c73e72da35b105337efe,,
17297,41716268,4e95c4135c5ca8d364063946,,
17298,41716286,50fb43f5e4b020b55da8a766,MarkJoseph Steak Sauce makes a great marinade for pork chops.,1363013662.0
17299,41716292,4a685ee2f964a52061ca1fe3,It is hard to beat a grilled cheese sandwich and a cup of the tomato cheddar cheese soup on a cold wet day.,1267206850.0
17300,41716293,4ca57c865a1e9521571e8ace,,
17301,41716315,5166fa34e4b0503b7758067a,AonParties.com for bday reservations or Guestlist,1376113768.0
17302,41716350,513e7ec8e4b07f4fa1b53b3d,"Came here to try it after Tempura closed down, and I was pleasantly surprised! Get the spicy salmon roll WITHOUT the crunch. Its a lot better than with it. The sashimi was also better than the sushi.",1363060203.0
17303,41716399,4cc08b0900d83704ed474b5c,Pine tarts!,1385433036.0
17304,41716441,511d5dd6e4b0dff1776c1af3,"Awesome people work there, but the college crowd follows you in, which is alright...",1367192496.0
17305,41716444,4c065581c36cef3bda2f210e,Try to get a seat at the bar - the chefs are super friendly and talkative. Ask them what's inside the secret white pouch.,1323032143.0
17306,41716448,514f891de4b089e31327a95c,sonoran dog is amazing,1371267331.0
17307,41716520,513cdde6e4b090bbb9bcb791,,
17308,41716601,5131265be4b082687781d248,Cold...disgusting food!!! Horrible staff!!! I hate it!,1372616038.0
17309,41716627,4e5ad329d22dfba6f486e1ee,"The food and drinks are extremely reasonably priced. Definitely recommend the grilled cheese, the burger and The beer cheese .",1415032944.0
17310,41716632,5152e96ee4b0b71b7277cd8d,They only serve pizza and salad from 12pm to 5pm.,1368306345.0
17311,41716658,538e059b498e248f6fc9c8e5,,
17312,41716667,5155ad49e41293afb3ce6f1b,Free iced coffee today,1375814977.0
17313,41716669,51753a83e4b04c636819096a,"Thanks for the complimentary breakfast, welcome to the neighborhood!",1366637266.0
17314,41716806,4bd8e0dae914a5930afa54fa,Best Chinese fast food in Queens!,1357512341.0
17315,41716834,4bf86bba5efe2d7f53c76a34,The Homemade Iced Tea is awesome!,1284675588.0
17316,41716837,525499d6498e61d1d3d93fed,,
17317,41716841,5114551ce4b015c9fd25c3af,,
17318,41716870,5196e899498eda39050c109c,The best! Rabbit is s must. Hope they release a cookbook soon.,1393159428.0
17319,41716904,4f909b08e4b06e306f19a4a6,Get the Grandma slice after you finish the High Line.,1385498034.0
17320,41716906,512b7840e4b0173c03d940f8,There are no outlets here.,1362703961.0
17321,41716909,4c686e00f984a593bb064af4,This is the only Starbucks in the area so grab it!,1309550058.0
17322,41716925,525987c1498e838bf6b75eb6,,
17323,41716934,4ec93716be7ba4fc707ce11b,Truely one if the best bakeries of jacksonheights,1331041527.0
17324,41716939,53bddae7498e60cac8a6f980,"Perfect lunch portions, and since everything is reasonably priced your meal is scalable.",1405453576.0
17325,41716943,50bacc5ae4b054161cb7f1f0,"Two floors. Three bars on the first, two on the second floor. Shots served in clear plastic 8oz cups. Beware of them charging you more than once if you get bottle service. Music is alright.",1407963211.0
17326,41716972,49ee2410f964a52029681fe3,Worst Starbucks. Prepare for an extremely long wait and for them to mess something up.,1404824299.0
17327,41716975,513e846ae4b00cacb1d107eb,Spring rolls are GOOD! Basil fried rice is GOOD! Service is GREAT! No alcohol served. I'd come back though in a second.,1365295221.0
17328,41716978,4c1bc7dcb9f876b03ad37a46,Get one of the boxes.,1281112876.0
17329,41716990,4ed957f78b8173160b0ce6da,steak and eggs!,1336409671.0
17330,41716994,4b97bb2cf964a520541235e3,Brisket is the only way to go.,1313691116.0
17331,41717000,4bbfe4eb4cdfc9b6772d9221,Try the pork chop over rice & the beef n tomato over rice-delish! Cash only! Cheap taiwan beer too,1339859472.0
17332,41717021,5132b250e4b0ed893875b984,"PANINICO is the actual spelling of the place.  Good home cooking, friendly folks!",1367256843.0
17333,41717023,4c18b879d4d9c92806c4ef29,Try Fish dinner on Fridays with fattoush salad and rice delicious,1328036186.0
17334,41717026,521a375611d2af53356a7633,The burgers are awesome!,1382826487.0
17335,41717077,4d74505bed838cfa808b0c6b,"Always happy with what we get, nice vegetarian choice too. Late night lazy  dinner choice approved :3",1353110380.0
17336,41717095,52f48620498e7fdae21da8a9,,
17337,41717113,4e4cdf84bd413c4cc66cdac9,,
17338,41717146,50f1b91de4b0c79b1b0e0530,"This opened in the old Stonyfield Cafe space. As of Jan 19 the full menu is not available, so ask the cashiers before committing to an order with your family!",1358616083.0
17339,41717156,4cde0b9cf8cdb1f748ce8812,The food is great! Big difference!,1407782198.0
17340,41717184,51c4bbd02fc62fbffb241861,Best gnocchi I've ever had. Pizza is pretty good too,1402161997.0
17341,41717188,4a9605f9f964a520d72520e3,Very nice people. Fast and clean.,1354189712.0
17342,41717206,43f34e1df964a520982f1fe3,Great takeout and amazing pizzas. This is a go-to if you find youself wandering the 57th Street/Madison area.,1280777448.0
17343,41717279,4caedbc6562d224b9e4c0988,General Tso chicken,1407551401.0
17344,41717352,50f6151a52628020a92eb719,"You must try the cheek-and-chuck patty! It's tender and savory, topped with cheese, pickles and onions.",1410368547.0
17345,41717385,5174060fe4b0d8599216494a,Love the salads! Meat and 4 toppings only $6!,1375812966.0
17346,41717412,49d9182af964a520fe5d1fe3,Vegan ice cream... Amazing!,1394306756.0
17347,41717420,51b06626498e18f27d5120a3,,
17348,41717438,4e93278d8b81592e6284c562,"If your around the Queensbridge area, stop off at this restaurant. Best spanish food around here.",1318612510.0
17349,41717443,4dbf689c93a0b5a15615d215,,
17350,41717445,516b353ae4b0a1720e25e704,"Service leaves something to be desired, but the food is really good.",1375926237.0
17351,41717446,4c5500044623be9acfaea7f3,,
17352,41717461,53f52f96498ecdca24a568bb,The veggie taco remind me of homesite Mexican tacos. Just what I needed!,1408577889.0
17353,41717466,4e1cad94b0fb543b8ff64731,"Get the pork fried rice or shrimp, broccoli with garlic sauce and white rice",1362710951.0
17354,41717500,51351c3fe4b0c58b63965114,It's not all hype. They make a pretty good slice.,1413487064.0
17355,41717504,4a9e99c9f964a520943a20e3,Lunch box yum!,1310945688.0
17356,41717554,518a9961498e53e9b4092017,"Nice service, tasty burritos.",1383182978.0
17357,41717559,4f7b741ce4b086fa1e6451de,"The short light skin lady has a big Herpie on her chin, don't let her touch ur Pizza... Unless u want Herpies... >_>""",1348154074.0
17358,41717583,5127c747e4b0a7d2b33a6205,Try the buffalo chicken melted Swiss with bacon lett tom sweet onion sauce and banana peppers ; yummy 😊✌️,1383779743.0
17359,41717628,522779fd498e916ef366c9af,"All the vegetarian entrees were great! Chickpea appetizer, red lentils, split pea, and beet entrees were standouts. Can't wait to try the meat entrees!",1377223233.0
17360,41717634,4ca11da119e4236a875c6789,,
17361,41717640,4cd4918576ab721eacf3676a,If you feel like cooking this is the place to go to and get some good food,1316734811.0
17362,41717742,513e60d0e4b0fa5192b9179b,where can i have a  great coffee hut tonight with my family in Accra,1398193130.0
17363,41717757,51f70290498e7aa5c9f47324,,
17364,41717763,512e541c222f07e3a964c526,"The menu at this hot spot includes French-Asian dishes like a fried oyster omelette, crepes with crab and sauce gribiche, and ""Hong Kong Style"" French toast.",1382991973.0
17365,41717827,4f32acd919836c91c7eec9a4,,
17366,41717852,50bcb93ae4b0efcb4c84d434,"Annoying location, but great prohibition era drinks and style, awesome drink menu (good wines too). Heat was unbearable though",1363717183.0
17367,41717853,4a737c98f964a52095dc1fe3,TOP TIP: FRUIT no longer comes as standard. If you want fruit with your brunch you have to ask for it!,1368384047.0
17368,41717857,51573e61e4b06ee00f00307b,Sushi sushi roll is delicious. Well priced!,1367100852.0
17369,41717867,51950e95498e979a6c4b605a,,
17370,41717874,51fe6181498e0bbd795c4744,No seating and long line but the coffees are great! Also its inside Grand Central.,1380903973.0
17371,41717895,4e4cc3a8bd413c4cc66bfb07,,
17372,41717909,4b4405cff964a52052f025e3,"$2.99 2-piece meal, son.",1265075101.0
17373,41717914,4ed681ee6da11135035d627b,,
17374,41717968,4a4e8205f964a5208dae1fe3,Vote for My Crew @  http://www.bandofbuds.com/crew/nature,1283281367.0
17375,41717983,4b047a25f964a5207d5422e3,AJ's Sports Pub is here. What a place where you can have a drink and relax this is it.,1324482875.0
17376,41718014,4d0d13795c46a09322620cb4,The best chicken,1330488429.0
17377,41718045,5140f8d3e4b04a2adf904a46,The staff is very friendly and so are the patrons!  Such a fun place!,1368661690.0
17378,41718112,522fa48411d2ebe21648974c,Total ripoff! Waaay to expensive 4 ok Pizza.  Go across the street to Matisse,1395268311.0
17379,41718128,3fd66200f964a52099e61ee3,The chicken leg is tastier than the pork chop. Be sure to get a tea egg!,1394214733.0
17380,41718160,504b2a9ee4b006c435a465d3,"Spicy rigatoni, t-bone w filet tartare & tiramisu. Perfecto!",1363825003.0
17381,41718166,535d86dd11d22bdbbe844d05,Try the chicken rolls,1398779076.0
17382,41718170,4bc7ab4c14d79521c6e367e9,Ground floor bar was quite nice for a glass of wine. Upstairs opens at 5pm.,1383039429.0
